-0.12047024,-0.02833643,0.06967122,-0.00352647,0.01631254,-0.06878601,0.00700310,-0.04675647,0.06144889,-0.01610423,0.03301248,-0.02349351,0.04018409,-0.05285547,0.06568394,-0.05300583,0.01728420,-0.09427306,0.01021408,-0.07175996,0.03569710,-0.00553604,0.13769011,-0.03325192,-0.09434371,0.06155700,-0.04247594,-0.02898121,0.06332130,-0.14839808,-0.12043934,0.06148455,-0.00868611,0.06821567,-0.09668127,0.04855089,-0.05228708,0.07251803,-0.09872167,0.08920703,-0.17394786,0.12158705,-0.01071956,0.02588283,-0.11740706,0.02680620,-0.21416471,0.07477625,-0.00193250,0.03905875,0.00000000
-0.26821996,-0.22691038,-0.22742142,0.23831369,0.17220651,0.00314014,-0.03036931,0.01818888,-0.15102548,0.04210886,-0.03759606,-0.09690283,0.05611069,-0.01855371,-0.00718839,-0.02596190,-0.01731858,0.03480167,0.00254709,-0.07448085,-0.04607986,0.02601955,-0.13172839,-0.07800544,0.05066870,-0.01298251,-0.13674989,-0.03901900,-0.03261542,-0.01925233,0.01814966,0.06060352,0.07299480,-0.06494161,0.02060142,0.05804223,-0.03131988,0.03855268,-0.08900067,0.03877668,-0.00519516,0.04115130,0.05983563,0.00966185,-0.04626237,-0.08218919,-0.04378167,-0.00962825,-0.19252447,0.00635146,0.00000000
-0.15696259,-0.04812528,0.14105517,-0.02135303,0.06332656,-0.08225336,-0.01132961,-0.28243671,-0.02367676,0.02740821,0.03416493,-0.10428506,0.18080815,-0.04518957,-0.03641888,-0.08079165,0.04970978,-0.07074361,0.09609882,0.00079867,-0.00894492,0.01654699,0.05919131,-0.06242336,0.06709389,0.04112797,0.03423780,0.07112078,-0.02588742,0.07186113,0.02338047,0.00932498,0.00829893,0.06221759,-0.00203171,0.01861449,0.01429653,-0.04098211,-0.03619278,-0.00468116,-0.09652629,-0.00858232,-0.05868114,0.08967432,0.04898742,0.01322354,0.02637329,0.08701435,-0.01343767,-0.00229994,0.00000000
-0.18240097,-0.00333530,0.10352743,0.01125571,0.02268941,-0.03856265,0.01246642,-0.19226737,0.01718260,0.01359422,0.02731049,-0.05494524,0.13642283,-0.04394255,0.03831976,-0.06064902,0.01226596,-0.04439103,0.01205367,-0.02381643,-0.02417246,-0.02019478,0.02132060,-0.06230765,-0.02720264,0.02125414,-0.01670249,-0.00607696,0.03240220,0.07053059,-0.00114293,-0.03299447,-0.00362255,0.02488632,-0.02180575,-0.02073926,0.04325066,0.01325371,-0.00333165,-0.01457317,0.00987093,0.00297383,0.01315042,-0.00278802,0.01944691,-0.05592881,0.00383647,0.05969164,0.03242492,0.00806443,0.00000000
-0.14722731,-0.04603746,-0.03872567,0.11837716,0.01092398,0.02123990,0.00245136,0.01344132,0.01752355,-0.00535825,-0.00624887,-0.02748778,0.03773305,-0.05098540,-0.02462529,-0.00760467,0.05373566,0.00442665,0.00068903,-0.04382170,0.03770886,0.00606703,-0.03092493,0.05825995,-0.10879835,0.01883634,-0.04160257,-0.02193551,-0.07775142,0.10379007,0.01805434,-0.09222721,0.00140219,-0.09758788,0.02251744,0.06982214,0.06156186,-0.01255676,-0.03036957,0.01669855,-0.01883384,-0.08896373,-0.17988082,-0.06177512,-0.03453802,0.11910552,-0.00521099,-0.00275193,-0.03049356,-0.09866209,0.00000000
-0.05558831,-0.02311303,-0.00318357,-0.00472201,-0.04871958,0.01172051,0.03620502,-0.00198927,-0.00669003,0.00099583,-0.01749065,-0.01742450,-0.03131195,0.00345122,-0.03874262,-0.03311430,0.01444561,-0.01046654,0.02711615,0.01074268,0.02049349,0.00611692,0.01094059,0.00500558,0.01879136,-0.00527616,0.03042136,0.01602097,0.01407631,0.03740146,-0.02386415,-0.01266601,-0.02580877,-0.01139367,-0.03179378,-0.00598933,-0.00737170,0.00923591,0.03338230,-0.01025952,0.00552023,0.00262630,0.04268328,0.00344338,0.01797940,-0.01815055,-0.00701024,-0.01263523,-0.01238605,0.00814234,0.00000000
-0.13940017,-0.02659521,0.07158573,0.01334047,0.01080519,-0.05674160,0.08802584,0.03772757,-0.00177136,-0.01730957,0.04049932,-0.01292054,0.08238219,0.00447957,-0.07149634,0.05415540,-0.06341687,-0.09541765,-0.04203577,0.04661499,0.00679536,-0.05993703,-0.07737134,-0.00811471,0.02124914,-0.01252828,0.01424081,0.06746020,0.03849669,0.00775753,-0.02126977,0.04679414,-0.00880815,-0.00864076,0.01277963,0.00656368,-0.03467341,0.06634152,-0.03595796,-0.05315887,-0.02192745,-0.00653743,0.02278420,0.00915148,-0.03156596,0.03667263,0.01960229,0.05008011,-0.00839819,0.03280864,0.00000000
-0.08363131,-0.00841969,0.03307441,-0.02093690,0.02025603,0.02370844,-0.01085908,0.04262584,0.05580776,0.00835429,-0.01577900,0.02188596,0.01879775,-0.01251779,0.00031994,0.00886622,0.00632794,-0.00611730,-0.00742657,-0.00888881,-0.01167804,0.00480145,-0.00952398,-0.00224445,0.01669529,0.04072258,-0.01344864,-0.00157895,0.03158583,0.00497933,-0.02899306,0.03015257,-0.02875421,0.00280332,-0.00678225,0.02253962,0.04000084,-0.01309596,-0.01703624,0.02136272,0.02670987,-0.00857166,-0.03998652,-0.00619052,-0.03235218,-0.00826100,-0.00097084,0.00335135,0.04789881,-0.01636196,0.00000000
-0.28355764,-0.11832321,0.07686063,-0.06383703,0.04626778,-0.01605429,-0.16023742,-0.08674532,-0.04826768,0.04521816,-0.02988919,-0.04748026,-0.00172202,-0.00051039,-0.03263636,-0.04774808,0.02727569,0.02996841,-0.04303507,0.03642205,-0.06757234,-0.00026146,-0.07050163,0.07788111,-0.02732292,-0.02636655,-0.03286378,0.00031247,0.05007956,-0.04967413,-0.03471798,-0.01245987,0.03674243,-0.01460536,-0.08452336,-0.00253763,-0.00983404,-0.06059477,-0.00748724,0.10418506,0.02161682,-0.04999612,-0.05466886,-0.04365767,-0.04070955,-0.08325950,0.02305370,-0.00295802,0.02633597,0.08178622,0.00000000
-0.08683468,-0.00799410,0.05728838,0.01650347,-0.03505146,0.02190361,0.00872185,0.02717873,0.02956809,-0.01121761,-0.03293052,-0.01521143,-0.00358947,-0.01297397,-0.04452565,0.03725835,-0.01949075,-0.02647998,0.03214980,-0.05742800,0.03520396,0.02089491,-0.00820126,0.01008654,0.00892057,0.02276599,0.04107910,-0.02746102,0.03106801,0.02465499,0.03902178,0.06860508,-0.09432160,0.01029035,0.05876536,-0.01683211,0.09371300,-0.00341747,-0.01645245,-0.01539815,0.00704893,-0.01812573,0.03682568,0.00207828,0.03051259,-0.01642776,0.00381510,0.02614420,-0.03879644,0.04370522,0.00000000
