-0.12060443,0.02271353,0.03897726,0.03389986,-0.05064679,0.02468883,0.00045435,-0.00416517,0.01243339,-0.02608737,0.00116345,-0.01247660,0.00749879,-0.00014713,-0.02782997,-0.02509260,0.00658565,0.02043615,0.00970247,-0.03429263,-0.01167033,0.02123492,-0.00248110,-0.00249143,-0.01432989,0.01348688,-0.01779257,0.00392138,-0.00242839,-0.00165489,0.00956098,-0.01962236,-0.01943653,-0.02889007,-0.01257808,0.02675764,-0.02710398,-0.01403745,-0.01885984,-0.02820297,-0.04529225,-0.03060729,-0.04824313,0.00134426,0.01934802,-0.02303670,-0.00122890,-0.00344113,0.00441292,-0.05193853,2.00000000
-0.23736498,-0.16312131,-0.17748033,-0.01345108,-0.01616888,-0.02820427,0.13962878,-0.02409696,0.01071967,-0.01339820,0.00720528,0.04609400,0.00573811,0.06153874,-0.00553614,0.04349871,-0.00169230,0.03512450,0.00144799,0.05379658,0.06835411,-0.02834419,0.00088527,-0.01017051,0.00142908,-0.02472897,0.02195810,-0.02635439,0.01142823,-0.00526990,-0.00896723,-0.05382891,-0.06528136,0.06217062,0.01361154,-0.02079118,0.01104961,-0.05866277,0.00765331,0.02558960,-0.03155560,0.00718337,0.00656406,-0.03254074,0.00223713,0.00445593,-0.00790652,-0.01307334,-0.00412247,-0.03383341,1.00000000
-0.07092620,-0.02157757,0.03671027,-0.02843405,-0.00173739,-0.00030387,0.08463940,-0.00958504,0.00309858,-0.00055546,-0.03534694,0.01352096,0.01047124,0.00265248,-0.02542203,0.02587611,-0.01587855,-0.00960930,0.00640585,0.02571800,0.01223798,0.01477200,-0.00106617,0.01357700,0.01745216,0.03924855,-0.00989778,0.01082468,-0.03078745,-0.04726414,0.01242390,-0.02092291,-0.01084213,0.06721922,0.04915665,-0.02716208,-0.03090895,-0.02232195,-0.00642150,0.00195767,-0.00950071,-0.00969160,0.00914571,-0.00221747,-0.02226696,-0.00460177,-0.01556839,-0.01547270,0.02372454,-0.03083690,1.00000000
-0.21446540,-0.02847765,0.11614719,-0.00710400,-0.01890571,0.11406671,0.01298826,0.07832880,0.01808614,-0.02004808,0.02212621,-0.05216628,0.00155872,0.03352316,-0.07908702,-0.02257883,-0.00120052,-0.01101159,-0.02667906,-0.05291653,0.05948543,0.04226999,-0.00134300,-0.06122014,-0.03435908,0.01043081,0.01462843,-0.07887376,0.06965719,0.03516451,0.01926395,-0.00558469,-0.05522802,-0.00608991,0.01789272,0.01727637,0.10447191,0.03012866,0.06661379,-0.03543087,0.07686837,0.01764987,0.04741905,-0.05541771,0.00065137,-0.05831691,-0.00996964,-0.03132752,-0.00261907,0.01174360,2.00000000
-0.08985141,-0.02566923,0.06177525,0.05330186,-0.11786396,0.04723747,-0.02900779,0.02451463,-0.02662788,0.00873483,0.00561483,0.03699848,-0.02803075,-0.01245958,0.06234504,-0.02448544,0.01615288,0.04200152,-0.00900705,0.01406900,-0.00529104,-0.02900575,0.02843504,-0.01760128,-0.01034837,0.05971564,0.08413948,0.03299353,0.04865840,-0.02304640,0.03773111,0.00372559,0.01382776,-0.05968870,0.04013774,-0.03333705,0.02855114,-0.01987787,-0.05673146,0.00903622,0.00581793,0.04428997,0.00986059,-0.00489235,-0.01294113,-0.00568222,-0.05825336,-0.00361303,-0.00467865,0.01797330,2.00000000
-0.25989785,-0.15303270,-0.13606898,0.09860133,0.08700520,-0.07593267,-0.02967503,0.02553978,0.07812444,-0.03215568,0.05370014,0.01913105,-0.01822281,0.05358231,-0.07063303,0.02242505,0.02148320,0.01923552,-0.01957364,0.05308773,0.00280244,-0.02012886,0.03616426,-0.00123859,-0.01087567,0.00082984,0.03084778,0.06927609,-0.02418511,0.10618199,0.03858910,-0.03029692,0.08290894,-0.02883829,0.02227461,0.02531170,-0.02991684,-0.00070047,-0.02547379,-0.03659935,-0.01759934,-0.04508936,0.00832610,0.01669271,0.05770878,-0.01468745,-0.00013014,0.01225958,0.01874425,-0.00102357,0.00000000
-0.09963343,-0.02250851,0.07487394,0.01887320,-0.00895399,0.01489550,0.08412843,-0.03787966,0.03159786,-0.00079527,-0.05981519,0.02438562,-0.03562753,-0.00512014,0.00326100,-0.02243296,0.00138731,-0.02985993,-0.08032841,0.00231368,-0.02903054,0.03098352,0.03902928,-0.00690988,0.01479596,-0.05157876,-0.02766126,-0.01752380,0.00142246,-0.02217673,0.01687037,0.03082570,0.03473415,-0.01220172,0.02769825,0.04190530,-0.00864287,0.04138603,0.04741392,0.01290819,-0.02486857,-0.01421209,-0.00097797,0.02283391,0.01280514,-0.01418574,-0.05607820,0.02576442,0.01742478,0.00318330,1.00000000
-0.11741899,-0.04818602,0.04207853,-0.03478573,-0.00202143,-0.07254691,-0.00868829,0.01294289,0.03709621,-0.02390505,0.03581654,-0.00716318,0.03292971,0.03769257,-0.10255180,-0.00214933,0.05380675,0.01784944,0.05491364,0.01676552,0.04906113,0.04961716,0.01650545,0.02582704,0.01322312,-0.00880642,-0.02740389,0.01492099,0.00844185,0.02394252,-0.01592853,0.03191248,-0.01139901,-0.01552081,0.01821064,0.03986271,-0.07451587,0.02517425,-0.03466675,-0.03448806,-0.07958963,-0.02951257,-0.04176311,0.03614757,0.02821600,-0.00757913,-0.06421039,0.01171072,0.00424975,0.00438698,1.00000000
-0.22962822,0.18669458,-0.02174496,0.00651899,0.00522087,-0.00867122,0.02071443,-0.00838844,0.07244094,0.01650496,0.02365795,-0.06948840,-0.02408478,0.02236905,0.02499896,-0.00959843,0.02072987,0.01434906,-0.00634161,-0.01707683,-0.05013771,-0.04149749,-0.03845347,0.00506834,-0.00262196,0.03237268,0.02946596,-0.04591743,-0.04453787,0.00802240,-0.01691662,0.00333204,-0.02679846,0.02534244,-0.01609413,-0.06109808,0.00308266,0.02705120,-0.02387081,-0.01309712,0.03210761,-0.02556666,-0.02679099,0.00645968,-0.00599707,-0.00256679,-0.02769283,0.03085281,-0.00365486,0.00806332,3.00000000
-0.11868863,-0.12643286,-0.12952311,0.09338426,-0.01522650,-0.00867371,0.07910474,-0.01555195,-0.05696130,0.01786556,-0.02425012,0.04182085,-0.10171985,-0.05421451,0.07017072,-0.15952464,0.06856964,-0.04628847,0.08952044,0.06295680,0.02063383,-0.01411719,-0.06855650,0.07420014,0.06905644,-0.03020536,-0.02151348,0.02776983,-0.01743800,0.02226570,-0.03851202,0.03114735,-0.03079767,-0.01576126,-0.07603708,0.03557555,0.03931467,0.00668944,0.02341810,-0.01994833,-0.00233123,0.02435590,0.05496241,0.03016875,0.02952164,-0.00520541,0.01934118,-0.04130149,0.00277373,-0.02311244,0.00000000
